,TIC ID,SMass,SRad,Tmag,planetno,Epoc,Per,Depth,Dur,SRadEst,Astro ID,CentroidDistanceArcSec
213,35203627,1.212,1.32754,9.79475,4,1818.3215801433737,27.233878640224216,2685.076692279539,0.2179254896028315,,3520362704.0,
214,47729453,,,7.8628,2,1684.4591916669174,1.343896020238814,121.5692133043664,0.1195474071473288,,4772945302.0,21.904464881363083
215,47756300,2.55,1.78677,8.5739,3,1692.2775520153243,90.9254033906311,1115.8711342994172,0.3964883509564791,,4775630003.0,
216,47757785,0.985,2.46634,8.2533,1,1686.453848728794,15.68125845615058,20196.718731417342,0.5128999439822929,,4775778501.0,0.9352665540337924
217,47757785,0.985,2.46634,8.2533,2,1690.5370671967994,15.678465824420115,11493.72422995341,0.430508989736958,,4775778502.0,
218,47819741,1.29,2.36895,10.3895,1,1734.1890443448829,81.73946834679977,8004.094951610438,0.2056650376572609,,4781974101.0,
219,47931766,2.63,2.232,9.876,1,1684.2720495102185,3.160778398467507,3825.1947498321,0.089504353883214,,4793176601.0,12.973696911226758
220,48018596,1.005,1.47127,9.00772,2,1713.507559368768,30.032134423973943,995.5864154433242,0.1258172825921354,,4801859602.0,
221,48018604,1.32,2.65975,9.6944,2,1778.222632746363,66.97263883019036,1932.6382498927296,0.2228175060135595,,4801860402.0,14.841654731360345
222,48087401,2.04,3.06511,9.0141,1,1683.4773027936385,1.533671995558331,3667.06587096634,0.1305055308191731,,4808740101.0,4.548144484989053
223,48134583,1.72,3.27543,9.9852,5,1684.269445575074,1.6533005445723696,1681.334022213687,0.8861005380927046,,4813458305.0,
224,48135243,1.142,1.43141,9.80286,2,1684.7968623596112,1.710724434996986,128.53658277459328,0.1966354948301422,,4813524302.0,21.282027519793843
225,48136844,1.299,1.41767,9.85087,3,1683.7096082123726,0.7421080768211511,102.66334758520514,0.0906518791572796,,4813684403.0,18.058708722157835
